898883,900334,179,"+","ACICU_00806","NAD-dependent aldehyde dehydrogenase"
900382,901338,180,"+","ACICU_00807","Flavodoxin reductase (ferredoxin-NADPH reductase) family 1"
901616,902644,180,"-","ACICU_00808","hypothetical protein"
902637,904262,180,"-","ACICU_00809","NAD synthase"
904647,905183,180,"-","ACICU_00810","uncharacterized protein conserved in bacteria"
905298,906158,181,"-","ACICU_00811","Pirin-related protein"
906329,906781,181,"-","ACICU_00812","predicted membrane protein"
906800,908029,181,"-","ACICU_00813","3-oxoacyl-(acyl-carrier-protein) synthase"
908326,909651,181,"+","ACICU_00814","hypothetical protein"
909852,910226,181,"+","ACICU_00815","putative 30S ribosomal protein S12"
910464,910856,182,"+","ACICU_00816","putative 30S ribosomal protein S7"
911035,913173,182,"+","ACICU_00817","Translation elongation factor (GTPases)"
913268,913870,182,"+","ACICU_00818","truncated elongation factor EF-Tu"
914661,915542,182,"+","ACICU_00819","predicted metal-dependent hydrolase"
915779,916654,183,"+","ACICU_00820","predicted metal-dependent hydrolase"
916763,917218,183,"+","ACICU_00821","Acetyltransferase"
917263,918078,183,"-","ACICU_00822","putative arginyl-tRNA:protein arginylyltransferase"
918097,918828,183,"-","ACICU_00823","Leu/Phe-tRNA-protein transferase"
918948,919895,183,"-","ACICU_00824","Thioredoxin reductase"
920165,923197,184,"+","ACICU_00825","DNA segregation ATPase FtsK/SpoIIIE protein"
923347,923967,184,"+","ACICU_00826","putative threonine efflux protein"
924023,924379,184,"-","ACICU_00827","hypothetical protein"
924486,924632,184,"-","ACICU_00828","hypothetical protein"
924780,925067,184,"-","ACICU_00829","hypothetical protein"
925151,925423,185,"-","ACICU_00830","cell division topological specificity factor (reverses minC inhibition of FtsZ ring)"
925426,926238,185,"-","ACICU_00831","Septum formation inhibitor-activating ATPase"
926309,927031,185,"-","ACICU_00832","Septum formation inhibitor"
927153,928199,185,"-","ACICU_00833","putative membrane protein"
928216,929142,185,"-","ACICU_00834","1-acyl-sn-glycerol-3-phosphate acyltransferase"
929387,930040,185,"+","ACICU_00835","Outer membrane protein, related peptidoglycan-associated (lipo)protein"
930233,932272,186,"+","ACICU_00836","Superfamily I DNA and RNA helicase"
932297,932749,186,"+","ACICU_00837","dUTPase"
932949,934367,186,"+","ACICU_00838","Phosphomannomutase"
934382,935290,186,"+","ACICU_00839","Acetylglutamate kinase"
935411,936193,187,"+","ACICU_00840","putative hemolysin"
936302,937150,187,"+","ACICU_00841","predicted glutamine amidotransferase"
937409,937858,187,"+","ACICU_00842","Hemerythrin"
938011,939078,187,"+","ACICU_00843","putative membrane protein"
939078,939401,187,"+","ACICU_00844","uncharacterized protein conserved in bacteria"
939456,939854,187,"-","ACICU_00845","Small protein A (tmRNA-binding)"
939966,940403,187,"+","ACICU_00846","Fe2+/Zn2+ uptake regulation protein"
940473,941591,188,"-","ACICU_00847","Tfp pilus assembly protein, ATPase PilU"
941619,942686,188,"-","ACICU_00848","Tfp pilus assembly protein, pilus retraction ATPase PilT"
942783,943475,188,"+","ACICU_00849","predicted enzyme with a TIM-barrel fold"
943677,947273,188,"-","ACICU_00850","ATPase"
947283,948539,189,"-","ACICU_00851","DNA repair exonuclease"
948715,949188,189,"+","ACICU_00852","predicted redox protein, regulator of disulfide bond formation"
949256,949633,189,"-","ACICU_00853","predicted enzyme related to lactoylglutathione lyase"
950012,950464,190,"+","ACICU_00854","putative membrane protein"
950554,951459,190,"+","ACICU_00855","predicted nucleoside-diphosphate sugar epimerase"
951451,952566,190,"-","ACICU_00856","Glycine/D-amino acid oxidase (deaminating)"
952592,953605,190,"-","ACICU_00857","Delta-aminolevulinic acid dehydratase"
953712,954245,190,"+","ACICU_00858","uncharacterized protein involved in aromatic compounds catabolism"
954515,955666,190,"+","ACICU_00859","Multidrug resistance efflux pump"
955673,957196,191,"+","ACICU_00860","Permease of the major facilitator superfamily"
957499,959484,191,"+","ACICU_00861","Gamma-glutamyltransferase"
960374,962095,192,"+","ACICU_00862","putative ABC oligo/dipeptide transport, ATP-binding protein"
962160,962984,192,"+","ACICU_00863","Site-specific DNA methylase"
963413,964363,192,"+","ACICU_00864","conserved hypothetical protein"
964368,964616,192,"-","ACICU_00865","hypothetical protein"
964951,965235,192,"-","ACICU_00866","hypothetical protein"
965273,966283,193,"-","ACICU_00867","Transposase and inactivated derivatives, IS30 family"
966565,966783,193,"-","ACICU_00868","hypothetical protein"
966971,968317,193,"-","ACICU_00869","hypothetical protein"
968396,969679,193,"-","ACICU_00870","Permease of the major facilitator superfamily"
969954,970898,193,"-","ACICU_00871","Dihydrodipicolinate synthase/N-acetylneuraminate lyase"
971086,971976,194,"+","ACICU_00872","Transcriptional regulator"
972098,972634,194,"+","ACICU_00873","DNA-directed RNA polymerase specialized sigma subunit"
972635,973651,194,"+","ACICU_00874","Fe2+-dicitrate sensor, membrane component"
973757,976963,194,"+","ACICU_00875","Outer membrane receptor protein, mostly Fe transport"
977155,977946,195,"+","ACICU_00876","hypothetical protein"
978026,979516,195,"+","ACICU_00877","hypothetical protein"
979527,980447,195,"+","ACICU_00878","putative TonB-related protein"
980483,981079,196,"+","ACICU_00879","Heme oxygenase"
981108,981548,196,"+","ACICU_00880","uncharacterized protein conserved in bacteria"
981551,981826,196,"-","ACICU_00881","hypothetical protein"
982147,982854,196,"+","ACICU_00882","predicted membrane protein"
982979,984892,196,"+","ACICU_00883","hypothetical protein"
984947,986281,196,"-","ACICU_00884","Amino acid transporter"
986287,987165,197,"-","ACICU_00885","Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)"
987382,987756,197,"-","ACICU_00886","hypothetical protein"
987945,989585,197,"-","ACICU_00887","predicted dehydrogenase"
990096,991754,198,"-","ACICU_00888","Choline dehydrogenase"
991850,993322,198,"-","ACICU_00889","NAD-dependent aldehyde dehydrogenase"
993315,993938,198,"-","ACICU_00890","Transcriptional regulator"
994204,995826,198,"+","ACICU_00891","Choline-glycine betaine transporter"
995944,998010,199,"+","ACICU_00892","Choline-glycine betaine transporter"
998022,998636,199,"+","ACICU_00893","hypothetical protein"
998898,999413,199,"+","ACICU_00894","Acyl-CoA hydrolase"
999524,999724,199,"-","ACICU_00895","hypothetical protein"
1000223,1001221,200,"+","ACICU_00896","putative GTPase (G3E family)"
1001259,1002521,200,"-","ACICU_00897","Na+/H+-dicarboxylate symporter"
1002710,1003240,200,"+","ACICU_00898","uncharacterized protein conserved in bacteria"
1003327,1003668,200,"+","ACICU_00899","FKBP-type peptidyl-prolyl cis-trans isomerase 1"
1003905,1005899,200,"+","ACICU_00900","predicted xylanase/chitin deacetylase"
1005913,1007172,201,"+","ACICU_00901","Glycosyltransferase"
1007255,1007674,201,"+","ACICU_00902","putative membrane protein"
1007777,1008565,201,"-","ACICU_00903","Enoyl-CoA hydratase/carnithine racemase"
1008813,1009394,201,"+","ACICU_00904","Nicotinamide mononucleotide transporter"
1009409,1009708,201,"+","ACICU_00905","hypothetical protein"
1009755,1010567,201,"-","ACICU_00906","Transcriptional regulator"
1010841,1010990,202,"+","ACICU_00907","hypothetical protein"
1011173,1011472,202,"+","ACICU_00908","hypothetical protein"
1011489,1012556,202,"+","ACICU_00909","Phenylpropionate dioxygenase"
1012549,1013313,202,"+","ACICU_00910","Dehydrogenase with different specificities"
1013325,1014254,202,"+","ACICU_00911","Lactoylglutathione lyase"
1014284,1015495,202,"+","ACICU_00912","uncharacterized NAD(FAD)-dependent dehydrogenase"
1015538,1016761,203,"+","ACICU_00913","Permease of the major facilitator superfamily"
1016785,1017306,203,"+","ACICU_00914","hypothetical protein"
1017342,1018166,203,"+","ACICU_00915","predicted hydrolase or acyltransferase (alpha/beta hydrolase superfamily)"
1018182,1018976,203,"+","ACICU_00916","Dehydrogenase with different specificities"
1018992,1019783,203,"+","ACICU_00917","predicted dinucleotide-utilizing enzyme"
1019797,1021263,203,"+","ACICU_00918","NAD-dependent aldehyde dehydrogenase"
1021302,1022942,204,"+","ACICU_00919","Thiamine pyrophosphate-requiring enzyme"
1023098,1024294,204,"+","ACICU_00920","hypothetical protein"
1024357,1025637,204,"-","ACICU_00921","Permease of the major facilitator superfamily"
1025890,1026372,205,"+","ACICU_00922","N-formylmethionyl-tRNA deformylase"
1026551,1027873,205,"+","ACICU_00923","Glutaminase"
1027840,1028628,205,"-","ACICU_00924","AraC-type DNA-binding domain-containing protein"
1028735,1029955,205,"+","ACICU_00925","Permease of the major facilitator superfamily"
1030023,1031168,206,"-","ACICU_00926","Galactose mutarotase"
1031360,1031806,206,"+","ACICU_00927","hypothetical protein"
1031818,1032723,206,"-","ACICU_00928","Transcriptional regulator"
1032878,1033627,206,"+","ACICU_00929","Dehydrogenase with different specificities"
1033703,1035004,206,"+","ACICU_00930","Permease of the major facilitator superfamily"
1035024,1035869,207,"+","ACICU_00931","Transketolase, N-terminal subunit"
1035880,1036884,207,"+","ACICU_00932","Transketolase, C-terminal subunit"
1036965,1040651,207,"-","ACICU_00933","Methionine synthase I, cobalamin-binding domain"
1041113,1042744,208,"+","ACICU_00934","Phosphate/sulphate permease"
1042911,1044245,208,"+","ACICU_00935","D-serine dehydratase"
1044289,1045836,208,"-","ACICU_00936","hypothetical protein"
1046373,1046537,209,"-","ACICU_00937","hypothetical protein"
1046647,1047654,209,"-","ACICU_00938","uncharacterized conserved protein"
1047651,1049327,209,"-","ACICU_00939","Arylsulfatase A"
1049498,1050115,209,"-","ACICU_00940","uncharacterized membrane protein"
1050273,1050911,210,"+","ACICU_00941","Thioredoxin-like protein"
1051081,1053345,210,"+","ACICU_00942","Outer membrane receptor for ferrienterochelin and colicins"
1053368,1054375,210,"-","ACICU_00943","hypothetical protein"
1054402,1055427,210,"-","ACICU_00944","predicted hydrolase or acyltransferase (alpha/beta hydrolase superfamily)"
1055712,1056326,211,"+","ACICU_00945","Carbonic anhydrase"
1056359,1056919,211,"-","ACICU_00946","Lysophospholipase L1"
1057027,1057719,211,"+","ACICU_00947","predicted ABC-type transport system"
1057723,1060182,211,"+","ACICU_00948","predicted ABC-type transport system"
1060184,1060993,212,"-","ACICU_00949","uncharacterized membrane protein"
1061070,1061747,212,"+","ACICU_00950","Membrane carboxypeptidase (penicillin-binding protein)"
1061852,1063930,212,"+","ACICU_00951","Polyphosphate kinase"
1064170,1064760,212,"+","ACICU_00952","hypothetical protein"
1064790,1065698,212,"-","ACICU_00953","Transcriptional regulator"
1065705,1066649,213,"-","ACICU_00954","predicted hydrolase or acyltransferase (alpha/beta hydrolase superfamily)"
1066704,1067885,213,"-","ACICU_00955","uncharacterized NAD(FAD)-dependent dehydrogenase"
1067978,1068142,213,"-","ACICU_00956","Rubredoxin"
1068586,1069023,213,"+","ACICU_00957","hypothetical protein"
1069093,1069581,213,"-","ACICU_00958","hypothetical protein"
1069805,1071367,213,"+","ACICU_00959","Lysyl-tRNA synthetase (class II)"
1071557,1072999,214,"+","ACICU_00960","hypothetical protein"
1073382,1074290,214,"+","ACICU_00961","3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase"
1074321,1075934,214,"+","ACICU_00962","GTPase - Sulfate adenylate transferase subunit 1"
1075987,1076535,215,"-","ACICU_00963","uncharacterized protein conserved in bacteria"
1076757,1077269,215,"+","ACICU_00964","hypothetical protein"
1077343,1078680,215,"-","ACICU_00965","H+/citrate symporter"
1079236,1080561,215,"-","ACICU_00966","Hemolysin containing CBS domains"
1080685,1081674,216,"-","ACICU_00967","Transcriptional regulator"
1082263,1083867,216,"+","ACICU_00968","Isocitrate lyase"
1083930,1084409,216,"-","ACICU_00969","uncharacterized lipoprotein NlpE involved in copper resistance"
1084612,1084935,216,"-","ACICU_00970","hypothetical protein"
1085268,1086005,217,"+","ACICU_00971","Urease accessory protein UreH"
1086107,1086409,217,"+","ACICU_00972","Urea amidohydrolase (urease) gamma subunit"
1086421,1086729,217,"+","ACICU_00973","Urea amidohydrolase (urease) beta subunit"
1086766,1087317,217,"+","ACICU_00974","Urea amidohydrolase (urease) alpha subunit"
1087301,1088467,217,"+","ACICU_00975","Urea amidohydrolase (urease) alpha subunit"
1088538,1089020,217,"+","ACICU_00976","Urease accessory protein UreE"
1089007,1089672,217,"+","ACICU_00977","Urease accessory protein UreF"
1089695,1090309,217,"+","ACICU_00978","Ni2+-binding GTPase"
1090319,1090888,218,"+","ACICU_00979","Hydrogenase/urease accessory protein"
1090931,1091482,218,"-","ACICU_00980","N6-adenine-specific methylase"
1091482,1093500,218,"-","ACICU_00981","Cell division protein FtsI/penicillin-binding protein 2"
1093737,1094255,218,"+","ACICU_00982","hypothetical protein"
1094317,1095630,218,"+","ACICU_00983","putative membrane protein"
1095717,1096370,219,"+","ACICU_00984","Adenylate kinase"
1096442,1096579,219,"+","ACICU_00985","hypothetical protein"
1096609,1097301,219,"-","ACICU_00986","predicted EndoIII-related endonuclease"
1097302,1098093,219,"-","ACICU_00987","predicted NADH:ubiquinone oxidoreductase, subunit RnfB"
1098380,1099768,219,"+","ACICU_00988","Glutamate dehydrogenase/leucine dehydrogenase"
1099823,1100932,219,"-","ACICU_00989","Heat shock protein"
1101102,1101878,220,"-","ACICU_00990","uncharacterized conserved protein"
1101991,1102470,220,"-","ACICU_00991","uncharacterized conserved protein"
1102773,1105202,220,"-","ACICU_00992","ATP-dependent Lon protease, bacterial type"
1105980,1111568,221,"+","ACICU_00993","Autotransporter adhesin"
1111626,1112405,222,"+","ACICU_00994","Small protein A (tmRNA-binding)"
1112517,1113101,222,"-","ACICU_00995","5-formyltetrahydrofolate cyclo-ligase"
1113364,1113684,222,"+","ACICU_00996","hypothetical protein"
1113978,1114295,222,"+","ACICU_00997","hypothetical protein"
1114716,1114979,222,"-","ACICU_00998","hypothetical protein"
1114980,1115702,222,"-","ACICU_00999","hypothetical protein"
1115695,1115967,223,"-","ACICU_01000","hypothetical protein"
1115968,1116219,223,"-","ACICU_01001","hypothetical protein"
1116221,1117153,223,"-","ACICU_01002","hypothetical protein"
1117150,1118271,223,"-","ACICU_01003","hypothetical protein"
1118283,1118606,223,"-","ACICU_01004","hypothetical protein"
1118599,1118889,223,"-","ACICU_01005","hypothetical protein"
1118889,1119332,223,"-","ACICU_01006","hypothetical protein"
1119526,1119768,223,"+","ACICU_01007","hypothetical protein"
1119775,1119978,223,"-","ACICU_01008","hypothetical protein"
1120117,1120620,224,"-","ACICU_01009","hypothetical protein"
1120622,1121629,224,"-","ACICU_01010","hypothetical protein"
1121681,1121896,224,"-","ACICU_01011","hypothetical protein"
1121911,1122663,224,"-","ACICU_01012","putative transcriptional regulator, Cro/CI family"
1122768,1122956,224,"+","ACICU_01013","hypothetical protein"
1122967,1123287,224,"+","ACICU_01014","hypothetical protein"
1123349,1123621,224,"+","ACICU_01015","hypothetical protein"
1123693,1123917,224,"+","ACICU_01016","hypothetical protein"
1123910,1124791,224,"+","ACICU_01017","hypothetical protein"
1124794,1125594,224,"+","ACICU_01018","hypothetical protein"
1125591,1125929,225,"+","ACICU_01019","hypothetical protein"
1125922,1126314,225,"+","ACICU_01020","hypothetical protein"
1126314,1126715,225,"+","ACICU_01021","phage-related hypothetical protein"
1126712,1127188,225,"+","ACICU_01022","hypothetical protein"
1127160,1127414,225,"+","ACICU_01023","hypothetical protein"
1127660,1127878,225,"+","ACICU_01024","hypothetical protein"
1128092,1128643,225,"+","ACICU_01025","hypothetical protein"
1128817,1129050,225,"-","ACICU_01026","hypothetical protein"
1129693,1130037,225,"+","ACICU_01027","hypothetical protein"
1130246,1130482,226,"+","ACICU_01028","hypothetical protein"
1131147,1131602,226,"+","ACICU_01029","hypothetical protein"
1131663,1132097,226,"+","ACICU_01030","hypothetical protein"
1132066,1132707,226,"+","ACICU_01031","hypothetical protein"
1132766,1133281,226,"+","ACICU_01032","uncharacterized conserved protein"
1133293,1134534,226,"+","ACICU_01033","putative phage terminase"
1134574,1135914,226,"+","ACICU_01034","hypothetical protein"
1135924,1137030,227,"+","ACICU_01035","phage putative head morphogenesis protein, SPP1 gp7"
1137027,1137257,227,"+","ACICU_01036","hypothetical protein"
1137273,1137425,227,"+","ACICU_01037","hypothetical protein"
1137477,1137791,227,"+","ACICU_01038","hypothetical protein"
1137878,1138669,227,"+","ACICU_01039","hypothetical protein"
1138683,1139633,227,"+","ACICU_01040","prophage LambdaCh01,coat protein"
1139678,1140013,227,"+","ACICU_01041","hypothetical protein"
1140017,1140397,228,"+","ACICU_01042","hypothetical protein"
1140398,1140766,228,"+","ACICU_01043","hypothetical protein"
1140835,1141032,228,"+","ACICU_01044","hypothetical protein"
1141040,1141333,228,"+","ACICU_01045","hypothetical protein"
1141385,1141795,228,"+","ACICU_01046","hypothetical protein"
1141767,1142135,228,"+","ACICU_01047","hypothetical protein"
1142137,1142535,228,"+","ACICU_01048","hypothetical protein"
1142537,1142755,228,"+","ACICU_01049","hypothetical protein"
1142849,1143202,228,"+","ACICU_01050","hypothetical protein"
1143280,1144557,228,"+","ACICU_01051","hypothetical protein"
1144610,1145527,228,"+","ACICU_01052","hypothetical protein"
1145562,1146107,229,"+","ACICU_01053","hypothetical protein"
1146392,1146625,229,"+","ACICU_01054","hypothetical protein"
1146654,1146887,229,"-","ACICU_01055","hypothetical protein"
1146980,1147204,229,"+","ACICU_01056","hypothetical protein"
1147284,1147670,229,"+","ACICU_01057","hypothetical protein"
1147667,1148419,229,"+","ACICU_01058","Prophage antirepressor"
1148471,1149412,229,"+","ACICU_01059","hypothetical protein"
1149474,1153859,229,"+","ACICU_01060","Phage-related minor tail protein"
1154040,1154537,230,"+","ACICU_01061","hypothetical protein"
1154572,1155048,230,"+","ACICU_01062","hypothetical protein"
1155109,1155507,231,"+","ACICU_01063","hypothetical protein"
1155507,1156013,231,"+","ACICU_01064","hypothetical protein"
1156010,1156372,231,"+","ACICU_01065","hypothetical protein"
1156365,1159790,231,"+","ACICU_01066","hypothetical protein"
1159858,1160247,231,"+","ACICU_01067","hypothetical protein"
1160289,1160834,232,"+","ACICU_01068","putative secretion activating protein"
1161316,1161888,232,"+","ACICU_01069","Outer membrane receptor protein, mostly Fe transport"
1162055,1162234,232,"+","ACICU_01070","TonB-dependent receptor"
1162306,1163634,232,"+","ACICU_01071","Outer membrane receptor protein, mostly Fe transport"
1164210,1165559,232,"+","ACICU_01072","predicted membrane-associated, metal-dependent hydrolase"
1165635,1165754,233,"-","ACICU_01073","hypothetical protein"
1165870,1166358,233,"-","ACICU_01074","conserved hypothetical protein"
1166448,1167821,233,"-","ACICU_01075","Integrase"
1168249,1168533,233,"-","ACICU_01076","hypothetical protein"
1168530,1169117,233,"-","ACICU_01077","hypothetical protein"
1169155,1169784,233,"+","ACICU_01078","uncharacterized protein conserved in bacteria"
1169852,1171174,233,"+","ACICU_01079","Xaa-Pro aminopeptidase"
1171206,1172414,234,"+","ACICU_01080","2-polyprenyl-6-methoxyphenol hydroxylase"
1172411,1173643,234,"+","ACICU_01081","2-polyprenyl-6-methoxyphenol hydroxylase"
1173853,1174104,234,"+","ACICU_01082","hypothetical protein"
1174159,1174560,234,"-","ACICU_01083","predicted transcriptional regulator"
1174626,1175267,234,"+","ACICU_01084","Co/Zn/Cd efflux system component"
1175326,1175934,235,"-","ACICU_01085","Lysine efflux permease"
1176036,1176926,235,"+","ACICU_01086","Transcriptional regulator"
1176929,1177315,235,"-","ACICU_01087","hypothetical protein"
1177409,1178245,235,"-","ACICU_01088","predicted methyltransferase"
1178439,1178840,235,"+","ACICU_01089","predicted endonuclease distantly related to archaeal Holliday junction resolvase"
1178921,1179628,235,"+","ACICU_01090","predicted periplasmic or secreted lipoprotein"
1179632,1180495,235,"+","ACICU_01091","Esterase/lipase"
1180518,1181261,236,"-","ACICU_01092","NTP pyrophosphohydrolase containing a Zn-finger, probably nucleic-acid-binding"
1181261,1182904,236,"-","ACICU_01093","hypothetical protein"
1183039,1184418,236,"-","ACICU_01094","DNA polymerase III, epsilon subunit"
1184651,1187866,236,"+","ACICU_01095","soluble lytic murein transglycosylase"
1187882,1189717,237,"+","ACICU_01096","ABC-type oligopeptide transport system, periplasmic component"
1189780,1190799,237,"+","ACICU_01097","ABC-type uncharacterized transport system, permease component"
1190799,1191809,238,"+","ACICU_01098","ABC-type uncharacterized transport system, permease component"
1191787,1193376,238,"+","ACICU_01099","ABC-type uncharacterized transport system, duplicated ATPase component"
1193562,1194806,238,"+","ACICU_01100","NADH:flavin oxidoreductase, Old Yellow Enzyme family"
1194865,1196979,238,"-","ACICU_01101","Outer membrane receptor protein, mostly Fe transport"
1197257,1197919,239,"-","ACICU_01102","DNA polymerase III, epsilon subunit"
1197904,1198938,239,"-","ACICU_01103","Dihydroorotase"
1199088,1200350,239,"+","ACICU_01104","GGDEF domain protein"
1200409,1201767,240,"-","ACICU_01105","Argininosuccinate synthase"
1202033,1204063,240,"+","ACICU_01106","NADH:flavin oxidoreductase, Old Yellow Enzyme family"
1204403,1205173,240,"-","ACICU_01107","Zn-dependent protease with chaperone function"
1205179,1205493,241,"-","ACICU_01108","hypothetical protein"
1205514,1206602,241,"-","ACICU_01109","predicted membrane protein"
1207446,1208321,241,"+","ACICU_01110","ABC-type metal ion transport system, periplasmic component/surface antigen"
1208446,1208712,241,"-","ACICU_01111","hypothetical protein"
1208905,1209084,241,"+","ACICU_01112","hypothetical protein"
1208985,1209206,241,"+","ACICU_01113","hypothetical protein"
1209175,1209315,241,"-","ACICU_01114","hypothetical protein"
1209362,1209934,241,"+","ACICU_01115","putative transcriptional regulator (TetR family)"
1210175,1213075,242,"+","ACICU_01116","uncharacterized protein conserved in bacteria"
1213213,1213368,242,"+","ACICU_01117","hypothetical protein"
1213439,1218136,242,"+","ACICU_01118","Rhs family protein"
1218164,1219021,243,"-","ACICU_01119","TPR repeat, SEL1 subfamily protein"
1219409,1220134,243,"+","ACICU_01120","TPR repeat, SEL1 subfamily protein"
1220306,1220785,244,"+","ACICU_01121","TPR repeat, SEL1 subfamily protein"
1220928,1221179,244,"+","ACICU_01122","hypothetical protein"
1221337,1221582,244,"+","ACICU_01123","hypothetical protein"
1221583,1221768,244,"+","ACICU_01124","hypothetical protein"
1222079,1222222,244,"-","ACICU_01125","hypothetical protein"
1222673,1223032,244,"-","ACICU_01126","hypothetical protein"
1223414,1224709,244,"-","ACICU_01127","Gamma-aminobutyrate permease"
1224917,1226362,244,"-","ACICU_01128","Glycine/D-amino acid oxidase (deaminating)"
1226382,1227713,245,"-","ACICU_01129","Amino acid transporter"
1227908,1228615,245,"-","ACICU_01130","hypothetical protein"
1228681,1229400,245,"-","ACICU_01131","Transcriptional regulator"
1229460,1230230,245,"-","ACICU_01132","uncharacterized protein conserved in bacteria"
1230259,1231689,246,"-","ACICU_01133","NAD-dependent aldehyde dehydrogenase"
1232009,1232431,246,"-","ACICU_01134","Transcriptional regulator"
1232567,1233802,246,"+","ACICU_01135","Ornithine/acetylornithine aminotransferase"
1233799,1234893,246,"+","ACICU_01136","Arginine/ornithine N-succinyltransferase beta subunit"
1235292,1236755,247,"+","ACICU_01137","Gamma-aminobutyrate permease"
1236837,1238297,247,"-","ACICU_01138","NAD-dependent aldehyde dehydrogenase"
1238511,1238642,247,"-","ACICU_01139","putative transposase"
1239252,1239785,247,"-","ACICU_01140","predicted metal-dependent hydrolase"
1240310,1240933,248,"+","ACICU_01141","putative transcriptional regulator  (TetR/AcrR family)"
1240998,1241720,248,"-","ACICU_01142","Pirin-related protein"
1242231,1243193,248,"+","ACICU_01143","predicted metal-dependent hydrolase"
1243259,1244089,248,"+","ACICU_01144","Dehydrogenase with different specificities"
1244113,1245663,248,"+","ACICU_01145","predicted flavoprotein"
1246032,1246259,249,"+","ACICU_01146","hypothetical protein"
1246582,1247901,249,"+","ACICU_01147","Permease"
1248013,1249011,249,"+","ACICU_01148","Adenosine deaminase"
1249055,1249612,249,"-","ACICU_01149","Cytochrome B561"
1249851,1250240,249,"+","ACICU_01150","hypothetical protein"
1250306,1250872,250,"+","ACICU_01151","Ribonuclease HII"
1250942,1251196,250,"-","ACICU_01152","Carbon storage regulator (could also regulate swarming and quorum sensing)"
1251442,1252722,250,"-","ACICU_01153","Aspartokinase"
1252788,1255439,250,"-","ACICU_01154","Alanyl-tRNA synthetase"
1255694,1256719,251,"+","ACICU_01155","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase"
1256995,1258161,251,"+","ACICU_01156","ATP phosphoribosyltransferase"
1258225,1259544,251,"+","ACICU_01157","Adenylosuccinate synthase"
1259667,1259984,251,"+","ACICU_01158","putative membrane protein"
1260095,1260880,252,"+","ACICU_01159","Zn-dependent protease with chaperone function"
1260940,1261989,252,"-","ACICU_01160","predicted oxidoreductase"
1262150,1262857,252,"-","ACICU_01161","cAMP-binding protein - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinase"
1263307,1263729,252,"+","ACICU_01162","predicted redox protein, regulator of disulfide bond formation"
1263822,1264247,252,"+","ACICU_01163","Histone acetyltransferase HPA2"
1264244,1265050,252,"-","ACICU_01164","metalloendopeptidase-like membrane protein"
1265352,1267931,253,"+","ACICU_01165","ATPase with chaperone activity, ATP-binding subunit"
1267988,1268476,253,"-","ACICU_01166","uncharacterized protein (competence- and mitomycin-induced)"
1268745,1269161,253,"+","ACICU_01167","hypothetical protein"
1269187,1271412,253,"-","ACICU_01168","predicted SAM-dependent methyltransferase"
1271630,1271974,254,"+","ACICU_01169","hypothetical protein"
1272098,1273114,254,"+","ACICU_01170","Aspartate carbamoyltransferase, catalytic chain"
1273127,1274362,254,"+","ACICU_01171","Dihydroorotase"
1274576,1275991,254,"+","ACICU_01172","Outer membrane protein"
1276078,1276857,255,"+","ACICU_01173","hypothetical protein"
1276868,1277494,255,"-","ACICU_01174","Glutathione S-transferase"
1277665,1278381,255,"-","ACICU_01175","predicted S-adenosylmethionine-dependent methyltransferase"
1278527,1280965,255,"+","ACICU_01176","predicted extracellular nuclease"
1281173,1281784,256,"+","ACICU_01177","Glutathione S-transferase"
1281848,1282192,256,"-","ACICU_01178","hypothetical protein"
1282366,1283931,256,"-","ACICU_01179","Alkyl hydroperoxide reductase, large subunit"
1284192,1284410,256,"+","ACICU_01180","uncharacterized protein conserved in bacteria"
1284447,1285034,256,"+","ACICU_01181","predicted O-methyltransferase"
1285099,1285314,257,"-","ACICU_01182","hypothetical protein"
1285507,1286070,257,"-","ACICU_01183","Peroxiredoxin"
1286423,1290280,257,"+","ACICU_01184","HrpA-like helicase"
1290375,1291481,258,"+","ACICU_01185","3-oxoacyl-[acyl-carrier-protein] synthase III"
1291582,1292844,258,"-","ACICU_01186","putative porin for benzoate transport (BenP)"
1292889,1294247,258,"-","ACICU_01187","Permease of the major facilitator superfamily"
1294713,1295906,258,"-","ACICU_01188","uncharacterized protein"
1295964,1296749,259,"-","ACICU_01189","Dehydrogenase with different specificities"
1296771,1297787,259,"-","ACICU_01190","2-polyprenylphenol hydroxylase"
1297858,1298358,259,"-","ACICU_01191","Small subunit of phenylpropionate dioxygenase"
1298355,1299737,259,"-","ACICU_01192","Phenylpropionate dioxygenase"
1300020,1300979,260,"+","ACICU_01193","Transcriptional regulator"
1301029,1301223,260,"-","ACICU_01194","hypothetical protein"
1301396,1303867,260,"+","ACICU_01195","Cation transport ATPase"
1303943,1304344,260,"+","ACICU_01196","predicted transcriptional regulator"
1304372,1304779,260,"+","ACICU_01197","uncharacterized conserved protein"
1305372,1305728,261,"-","ACICU_01198","Ferredoxin"
1306208,1306534,261,"-","ACICU_01199","hypothetical protein"
1306979,1307572,261,"+","ACICU_01200","putative threonine efflux protein"
1307622,1307846,261,"+","ACICU_01201","hypothetical protein"
1308071,1308265,261,"-","ACICU_01202","hypothetical protein"
1308258,1309520,261,"-","ACICU_01203","Exonuclease VII, large subunit"
